,hash,last_modified,bytes,path,content_type,file_ext,isNII,subject,session,modality,task,MB
897,1a6847aafd311e31d2fe6342f5c4a8b5,2022-05-17T07:57:05.364630,3457895,v3.0/sub-04/ses-18/func/sub-04_ses-18_task-MVIS_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-18,sbref,MVIS,3.29770565032959
898,cf3097aa616d651a63d3ed43ac11a3ac,2022-05-17T07:57:08.667000,962664039,v3.0/sub-04/ses-18/func/sub-04_ses-18_task-Moto_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-18,bold,Moto,918.0679693222046
899,626ca569ec69172902650938170c6d10,2022-05-17T07:57:11.881270,7405,v3.0/sub-04/ses-18/func/sub-04_ses-18_task-Moto_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-18,events,Moto,0.007061958312988281
900,156f2854ce6244d23233b6c5b2468d56,2022-05-17T07:57:12.739440,3477005,v3.0/sub-04/ses-18/func/sub-04_ses-18_task-Moto_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-18,sbref,Moto,3.3159303665161133
901,a685926ff80ce01e67a805f555375835,2022-05-17T07:57:20.603320,953811789,v3.0/sub-04/ses-18/func/sub-04_ses-18_task-Moto_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-18,bold,Moto,909.6258058547974
902,ceea7d3c25f35799c527c408e45f7f1b,2022-05-17T07:57:23.884000,7402,v3.0/sub-04/ses-18/func/sub-04_ses-18_task-Moto_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-18,events,Moto,0.0070590972900390625
903,d5490fe819521425219e835cb53c24ee,2022-05-17T07:57:24.730830,3455600,v3.0/sub-04/ses-18/func/sub-04_ses-18_task-Moto_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-18,sbref,Moto,3.2955169677734375
904,068451546e6ddb27f62cdfec266d035b,2022-05-17T07:57:25.651080,2074479,v3.0/sub-04/ses-19/fmap/sub-04_ses-19_dir-ap_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,fmap,,1.978377342224121
905,a435d288dc689d7eb8d550643daf1d70,2022-05-17T07:57:26.689580,2058028,v3.0/sub-04/ses-19/fmap/sub-04_ses-19_dir-pa_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,fmap,,1.9626884460449219
906,c8a3ba1f09b088b551b393510eaa449d,2022-05-17T07:57:30.065990,934116326,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Audi_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,bold,Audi,890.8427486419678
907,5e419bcfd32127d154c758a9c081bcd1,2022-05-17T07:57:33.245330,16877,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Audi_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-19,events,Audi,0.01609516143798828
908,70b8ca37d64bc40814a220bed3e722ce,2022-05-17T07:57:35.091890,3504139,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Audi_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,sbref,Audi,3.3418073654174805
909,e0919f9be5155ed7707dcdcc2fd1eeeb,2022-05-17T07:57:38.256220,924958226,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Audi_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,bold,Audi,882.1089038848877
910,c11e66713c09dc4f19866d72f75fdf88,2022-05-17T07:57:41.236450,16602,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Audi_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-19,events,Audi,0.015832901000976562
911,08299b690d44213368a47b5b0d4cf460,2022-05-17T07:57:42.140770,3478498,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Audi_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,sbref,Audi,3.317354202270508
912,770f4163d8c23c190c3be7e1ff7bf695,2022-05-17T07:57:44.804950,655899701,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Lec1_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,bold,Lec1,625.5146989822388
913,c40bedd293ae3803749487f74fd36e17,2022-05-17T07:57:47.189850,3057,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Lec1_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-19,events,Lec1,0.0029153823852539062
914,0d7211d81617453a753c4e101d2066ce,2022-05-17T07:57:48.086750,3500054,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Lec1_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,sbref,Lec1,3.337911605834961
915,e1a058b74705054b7dfc6b68b1fbf41d,2022-05-17T07:57:50.639160,651799456,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Lec1_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,bold,Lec1,621.6044006347656
916,8c1249b9aae75135a0c6c35741acde2b,2022-05-17T07:57:52.928680,3075,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Lec1_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-19,events,Lec1,0.0029325485229492188
917,7c6d1cb10ebc0dad89dda5bcce7fa180,2022-05-17T07:57:53.907970,3481601,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Lec1_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,sbref,Lec1,3.3203134536743164
918,0d344e5837629e470db7afd5cfb27c3e,2022-05-17T07:57:56.190850,473034660,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Lec2_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,bold,Lec2,451.1210060119629
919,187c32604ac78aabeff9cdafceccf9da,2022-05-17T07:58:28.257340,3987,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Lec2_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-19,events,Lec2,0.0038022994995117188
920,7c8cebd5f9b667736c497fe148cde60c,2022-05-17T07:58:29.306860,3502849,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Lec2_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,sbref,Lec2,3.3405771255493164
921,c918f78b7950908d3e0ac7a3e563f0e3,2022-05-17T07:58:31.573520,490418175,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Lec2_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,bold,Lec2,467.6992177963257
922,ca1df3683d01a7559a7e7b7290eadced,2022-05-17T07:58:33.741970,4110,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Lec2_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-19,events,Lec2,0.0039196014404296875
923,da71bcbb16e8a0aa327a62b7d30314c1,2022-05-17T07:58:34.675700,3478999,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Lec2_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,sbref,Lec2,3.3178319931030273
924,5a528a0a64fa11433e2c45d51f871c6e,2022-05-17T07:58:37.188020,597378333,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Visu_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,bold,Visu,569.7043733596802
925,caefd979fb08b035c0d8c1f8366512c2,2022-05-17T07:58:42.205560,5307,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Visu_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-19,events,Visu,0.005061149597167969
926,8fc229e5416a340477e6a09c602b2f79,2022-05-17T07:58:43.057840,3499944,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Visu_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,sbref,Visu,3.3378067016601562
927,77c3b15b38037d70d38fc8c1922537d8,2022-05-17T07:58:45.452980,593110844,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Visu_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,bold,Visu,565.634578704834
928,bc165181bde8145b24e15e239253ec6f,2022-05-17T07:58:47.749780,5268,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Visu_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-19,events,Visu,0.005023956298828125
929,97f7b0cc6523e8bc20681084af4bb257,2022-05-17T07:58:48.650460,3478385,v3.0/sub-04/ses-19/func/sub-04_ses-19_task-Visu_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-19,sbref,Visu,3.317246437072754
930,c71148a6fbdaa7e23241bd7980e85abf,2022-05-17T07:58:49.547610,2079165,v3.0/sub-04/ses-21/fmap/sub-04_ses-21_dir-ap_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-21,fmap,,1.9828462600708008
931,2dbf41f12870e5c9f47fb8622d4590fb,2022-05-17T07:58:50.449600,2057759,v3.0/sub-04/ses-21/fmap/sub-04_ses-21_dir-pa_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-21,fmap,,1.9624319076538086
932,7f1b96f222ba5b85d94adece51dee105,2022-05-17T07:58:57.325340,834350906,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Bang_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-21,bold,Bang,795.6990299224854
933,6f6ab756cc72c97e16fb86e309d657fb,2022-05-17T07:59:00.276000,2973,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Bang_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-21,events,Bang,0.0028352737426757812
934,a1a9810714b6640183c5d99af2347dae,2022-05-17T07:59:01.336150,3480408,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Bang_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-21,sbref,Bang,3.3191757202148438
935,535292542cc0767bac3cf17e0d49b766,2022-05-17T07:59:09.474130,968370553,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Self_dir-ap_run-03_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-21,bold,Self,923.5101251602173
936,ef5e7ead219f5ba33f85b7d7c057d613,2022-05-17T07:59:16.995830,3549,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Self_dir-ap_run-03_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-21,events,Self,0.0033845901489257812
937,787a7b6dce035c2fcefb8164e6e5898b,2022-05-17T07:59:17.955020,3512210,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Self_dir-ap_run-03_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-21,sbref,Self,3.3495044708251953
938,1c29768da15df62f08c3b6c10602c42e,2022-05-17T07:59:27.794170,1294816128,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Self_dir-ap_run-04_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-21,bold,Self,1234.8328857421875
939,97463d776f6a5d82b2eb62d41cc58a8c,2022-05-17T07:59:38.327030,4725,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Self_dir-ap_run-04_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-21,events,Self,0.004506111145019531
940,369318c9b412f3960339596909e8886e,2022-05-17T07:59:39.236180,3511207,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Self_dir-ap_run-04_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-21,sbref,Self,3.34854793548584
941,ecc719c1260806a4f84b23d4ec7f1302,2022-05-17T07:59:45.534470,957006483,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Self_dir-pa_run-01_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-21,bold,Self,912.6725034713745
942,b4594ff3b880cd02d7f51e51d3a0fd41,2022-05-17T07:59:53.261200,3579,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Self_dir-pa_run-01_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-21,events,Self,0.0034132003784179688
943,88a03b1d0377133d4ce7864f445509e7,2022-05-17T07:59:54.984610,3483295,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Self_dir-pa_run-01_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-21,sbref,Self,3.3219289779663086
944,6c9f59afc0ffd97d83d55567cb7cff05,2022-05-17T08:00:02.891670,957048495,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Self_dir-pa_run-02_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-21,bold,Self,912.7125692367554
945,5532b279f5e29d8dcad66c08172c2905,2022-05-17T08:00:06.803050,3667,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Self_dir-pa_run-02_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-21,events,Self,0.0034971237182617188
946,ead475f308d2b969718915ccb94c0c2a,2022-05-17T08:00:07.750550,3480247,v3.0/sub-04/ses-21/func/sub-04_ses-21_task-Self_dir-pa_run-02_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-21,sbref,Self,3.3190221786499023
947,310b9e25fd25c5e63818e4d0fa09279f,2022-05-17T08:00:08.736270,2069528,v3.0/sub-04/ses-22/fmap/sub-04_ses-22_dir-ap_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,fmap,,1.9736557006835938
948,2d56b19a04cced2ac2793ac7415a4b97,2022-05-17T08:00:09.654020,2048759,v3.0/sub-04/ses-22/fmap/sub-04_ses-22_dir-pa_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,fmap,,1.9538488388061523
949,964252c4d332fd958dd19c470b9f1cc2,2022-05-17T08:00:15.414920,660003771,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-ap_run-04_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,bold,Audio,629.4286451339722
950,0dce2e865beedca276b81e48d6dab40a,2022-05-17T08:00:21.009420,1892,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-ap_run-04_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-22,events,Audio,0.001804351806640625
951,75fe07a59f7703ddb6c0ebbe017ffcc7,2022-05-17T08:00:22.094940,3540044,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-ap_run-04_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,sbref,Audio,3.376049041748047
952,921c6e0a9ea4701a6b8ae468f9780078,2022-05-17T08:00:29.329170,660017621,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-ap_run-05_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,bold,Audio,629.4418535232544
953,a1c72e5fb5de96599b84456941f10d0b,2022-05-17T08:00:31.581310,1887,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-ap_run-05_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-22,events,Audio,0.0017995834350585938
954,a668f8646638473323371a9bba9df0b0,2022-05-17T08:00:32.568150,3538944,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-ap_run-05_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,sbref,Audio,3.375
955,1c1b10ff6bcf95681de6157b1e3ee9a9,2022-05-17T08:00:38.818690,660185362,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-ap_run-06_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,bold,Audio,629.6018238067627
956,32223bee09a03dc4ce3e619bf175919c,2022-05-17T08:00:41.385170,1883,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-ap_run-06_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-22,events,Audio,0.0017957687377929688
957,22cf423a6281234a0382d64a85e5ed9f,2022-05-17T08:00:42.310880,3538574,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-ap_run-06_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,sbref,Audio,3.3746471405029297
958,12ddf2d4b87ab60c5ec5bf64d3f65257,2022-05-17T08:00:47.816220,653316861,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-pa_run-01_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,bold,Audio,623.051510810852
959,4cb5e2dd45edb4d073f9aa29de7cc687,2022-05-17T08:00:54.356530,1896,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-pa_run-01_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-22,events,Audio,0.00180816650390625
960,3b0a93eed1229f37156fad17aa168578,2022-05-17T08:00:55.320650,3507201,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-pa_run-01_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,sbref,Audio,3.3447275161743164
961,a1f98034d82412e4f26800222d0efe88,2022-05-17T08:00:58.037400,653918711,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-pa_run-02_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,bold,Audio,623.6254796981812
962,1da0374f42e73365d85f1b90498d4469,2022-05-17T08:01:00.020850,1895,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-pa_run-02_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-22,events,Audio,0.0018072128295898438
963,7cc3304276a9f5c6b1adf8eac45fe2ae,2022-05-17T08:01:00.971270,3510229,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-pa_run-02_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,sbref,Audio,3.3476152420043945
964,0099c4984badf9782b04f57c010addd4,2022-05-17T08:01:03.532900,654351456,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-pa_run-03_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,bold,Audio,624.0381774902344
965,8434e7caaf6cf06975abafd2887880ad,2022-05-17T08:01:06.050220,1890,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-pa_run-03_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-22,events,Audio,0.0018024444580078125
966,1fe99b4205bb66d608264307220270c0,2022-05-17T08:01:06.948600,3512173,v3.0/sub-04/ses-22/func/sub-04_ses-22_task-Audio_dir-pa_run-03_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-22,sbref,Audio,3.3494691848754883
967,acb4997c7488b0416ebe72c489694f5e,2022-05-17T08:01:07.867540,2068777,v3.0/sub-04/ses-23/fmap/sub-04_ses-23_dir-ap_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,fmap,,1.9729394912719727
968,263f7893c81823eeeb765b4a126ea1f5,2022-05-17T08:01:08.813000,2050633,v3.0/sub-04/ses-23/fmap/sub-04_ses-23_dir-pa_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,fmap,,1.9556360244750977
969,cb094bbe1c7ae2eb83b71ed949ae08d3,2022-05-17T08:01:11.595280,657284672,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-ap_run-10_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,bold,Audio,626.8355102539062
970,a4bee83143ef0c30dd44da75f9b1d4ca,2022-05-17T08:01:14.311060,1879,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-ap_run-10_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-23,events,Audio,0.0017919540405273438
971,435f5e5a1b2e0634bbfa1e4e93478d8f,2022-05-17T08:01:15.160510,3532117,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-ap_run-10_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,sbref,Audio,3.3684892654418945
972,022baed43a781aee7afa5b878e1febcf,2022-05-17T08:01:17.344020,657122076,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-ap_run-11_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,bold,Audio,626.6804466247559
973,d0e7cce48d1d926ec16eeffbb3ecc162,2022-05-17T08:01:19.715400,1890,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-ap_run-11_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-23,events,Audio,0.0018024444580078125
974,b5d7b290ded27999550298239b0d0302,2022-05-17T08:01:20.696040,3531773,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-ap_run-11_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,sbref,Audio,3.368161201477051
975,aee77fd3cfe546cf0c03bca29477c830,2022-05-17T08:01:23.014930,656634584,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-ap_run-12_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,bold,Audio,626.2155380249023
976,f8d23a2940a28d0c55e92aafa9f85b69,2022-05-17T08:01:25.482930,1883,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-ap_run-12_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-23,events,Audio,0.0017957687377929688
977,32f74949703f1ff07fa1c8d5e28c69b1,2022-05-17T08:01:26.366470,3529091,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-ap_run-12_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,sbref,Audio,3.365603446960449
978,188beda341459666e5e5b16f589998da,2022-05-17T08:01:32.023980,652700162,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-pa_run-07_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,bold,Audio,622.4633808135986
979,47396e4959b0bd54136ac506bceebd86,2022-05-17T08:01:37.420490,1882,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-pa_run-07_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-23,events,Audio,0.0017948150634765625
980,026329d9056101afc2b5ccfbf5911343,2022-05-17T08:01:38.404640,3509397,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-pa_run-07_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,sbref,Audio,3.3468217849731445
981,c48700626087477737b9449c402aabf5,2022-05-17T08:01:40.908940,652851908,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-pa_run-08_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,bold,Audio,622.608097076416
982,4103f128cd411e92454a327248318664,2022-05-17T08:01:43.443200,1881,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-pa_run-08_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-23,events,Audio,0.0017938613891601562
983,8c7f843b99b9b7a205085e0d8448e23a,2022-05-17T08:01:44.264270,3510072,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-pa_run-08_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,sbref,Audio,3.3474655151367188
984,3cc55267ff891cc356c54194c2c3b022,2022-05-17T08:01:46.864980,652910992,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-pa_run-09_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,bold,Audio,622.6644439697266
985,0815af15f81cfc5533574034f0a4cdac,2022-05-17T08:01:52.312410,1884,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-pa_run-09_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-23,events,Audio,0.001796722412109375
986,fb16b928e61b99b1e775dc2834abe88d,2022-05-17T08:01:53.243880,3510795,v3.0/sub-04/ses-23/func/sub-04_ses-23_task-Audio_dir-pa_run-09_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-23,sbref,Audio,3.3481550216674805
987,7b924c721a2e57bae1fbb88de6a83a80,2022-05-17T08:01:54.174740,2058724,v3.0/sub-04/ses-24/fmap/sub-04_ses-24_dir-ap_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-24,fmap,,1.9633522033691406
988,41815a9512209880d0a9e6b90657b34f,2022-05-17T08:01:55.012720,2044255,v3.0/sub-04/ses-24/fmap/sub-04_ses-24_dir-pa_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-24,fmap,,1.9495534896850586
989,70adbfb97547ebc2d387850d35e8471a,2022-05-17T08:02:00.358720,601696510,v3.0/sub-04/ses-24/func/sub-04_ses-24_task-Attention_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-24,bold,Attention,573.8225078582764
990,330a286e02b707fe9835df18856d4adc,2022-05-17T08:02:02.831720,10127,v3.0/sub-04/ses-24/func/sub-04_ses-24_task-Attention_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-24,events,Attention,0.009657859802246094
991,a5d2f80a7eb4125bbd166c2cf9c5a8ad,2022-05-17T08:02:03.665230,3484982,v3.0/sub-04/ses-24/func/sub-04_ses-24_task-Attention_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-24,sbref,Attention,3.323537826538086
992,f98421c84d6833a64c1f82245ddde10f,2022-05-17T08:02:06.168620,597804943,v3.0/sub-04/ses-24/func/sub-04_ses-24_task-Attention_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-24,bold,Attention,570.1112203598022
993,f1af1da47386ba58ed0101007aef4491,2022-05-17T08:02:08.507590,10113,v3.0/sub-04/ses-24/func/sub-04_ses-24_task-Attention_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-24,events,Attention,0.009644508361816406
994,6f1f586db1f7049df9bdc14aa21839ba,2022-05-17T08:02:09.445750,3463342,v3.0/sub-04/ses-24/func/sub-04_ses-24_task-Attention_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-24,sbref,Attention,3.3029003143310547
995,6bf580fdf62d81fd1a721813fbb345ae,2022-05-17T08:02:11.882480,567707524,v3.0/sub-04/ses-24/func/sub-04_ses-24_task-StopSignal_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-24,bold,StopSignal,541.4080848693848
996,b0bf6a323890a4216428ce015f089122,2022-05-17T08:02:14.084620,2311,v3.0/sub-04/ses-24/func/sub-04_ses-24_task-StopSignal_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-24,events,StopSignal,0.0022039413452148438
997,f44c451866d2d13c132b9b52add2f028,2022-05-17T08:02:15.236560,3485788,v3.0/sub-04/ses-24/func/sub-04_ses-24_task-StopSignal_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-24,sbref,StopSignal,3.3243064880371094
998,36aeb2b5bfe54a3bde3cc736f2bdbbb1,2022-05-17T08:02:17.230870,563012142,v3.0/sub-04/ses-24/func/sub-04_ses-24_task-StopSignal_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-04,ses-24,bold,StopSignal,536.9302196502686
999,46b0906e00ad21d3bc4467231a07b158,2022-05-17T08:02:22.285900,2332,v3.0/sub-04/ses-24/func/sub-04_ses-24_task-StopSignal_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-04,ses-24,events,StopSignal,0.002223968505859375
