,subject,session,desc,hemi,task,direction,run,space,suffix,datatype,extension,contrast,megabytes,dataset,path
5043,08,34,,,GoodBadUgly,pa,16.0,,bold,func,.nii.gz,,959.633641242981,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-pa_run-16_bold.nii.gz
5044,08,34,,,GoodBadUgly,pa,16.0,,sbref,func,.nii.gz,,3.205899238586426,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-pa_run-16_sbref.nii.gz
5045,08,35,,,,,,,T2starmap,anat,.json,,0.0023441314697265625,raw,sub-08/ses-35/anat/sub-08_ses-35_T2starmap.json
5046,08,35,,,,,,,T2starmap,anat,.nii.gz,,106.1857328414917,raw,sub-08/ses-35/anat/sub-08_ses-35_T2starmap.nii.gz
5047,08,35,,,,,,,T1map,anat,.json,,0.0022897720336914062,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa03_T1map.json
5048,08,35,,,,,,,T1map,anat,.nii.gz,,9.182524681091309,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa03_T1map.nii.gz
5049,08,35,,,,,,,T1map,anat,.json,,0.0022907257080078125,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa05_T1map.json
5050,08,35,,,,,,,T1map,anat,.nii.gz,,9.651300430297852,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa05_T1map.nii.gz
5051,08,35,,,,,,,T1map,anat,.json,,0.0022907257080078125,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa07_T1map.json
5052,08,35,,,,,,,T1map,anat,.nii.gz,,9.599952697753906,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa07_T1map.nii.gz
5053,08,35,,,,,,,T1map,anat,.json,,0.0022897720336914062,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa09_T1map.json
5054,08,35,,,,,,,T1map,anat,.nii.gz,,9.480925559997559,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa09_T1map.nii.gz
5055,08,35,,,,,,,T1map,anat,.json,,0.002292633056640625,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa11_T1map.json
5056,08,35,,,,,,,T1map,anat,.nii.gz,,9.488778114318848,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa11_T1map.nii.gz
5057,08,35,,,,,,,T1map,anat,.json,,0.002292633056640625,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa13_T1map.json
5058,08,35,,,,,,,T1map,anat,.nii.gz,,9.653803825378418,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa13_T1map.nii.gz
5059,08,35,,,,,,,T1map,anat,.json,,0.002292633056640625,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa15_T1map.json
5060,08,35,,,,,,,T1map,anat,.nii.gz,,9.778451919555664,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa15_T1map.nii.gz
5061,08,35,,,,,,,T1map,anat,.json,,0.0022916793823242188,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa17_T1map.json
5062,08,35,,,,,,,T1map,anat,.nii.gz,,9.683904647827148,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa17_T1map.nii.gz
5063,08,35,,,,,,,T1map,anat,.json,,0.0022935867309570312,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa19_T1map.json
5064,08,35,,,,,,,T1map,anat,.nii.gz,,9.7973051071167,raw,sub-08/ses-35/anat/sub-08_ses-35_acq-fa19_T1map.nii.gz
5065,08,35,,,,,,,T2starmap,anat,.json,,0.0023441314697265625,raw,sub-08/ses-35/anat/sub-08_ses-35_part-mag_T2starmap.json
5066,08,35,,,,,,,T2starmap,anat,.nii.gz,,106.1857328414917,raw,sub-08/ses-35/anat/sub-08_ses-35_part-mag_T2starmap.nii.gz
5067,08,35,,,,,,,T2starmap,anat,.json,,0.00174713134765625,raw,sub-08/ses-35/anat/sub-08_ses-35_part-phase_T2starmap.json
5068,08,35,,,,,,,T2starmap,anat,.nii.gz,,203.45472145080566,raw,sub-08/ses-35/anat/sub-08_ses-35_part-phase_T2starmap.nii.gz
5069,08,35,,,,,1.0,,T2map,anat,.json,,0.00412750244140625,raw,sub-08/ses-35/anat/sub-08_ses-35_run-01_T2map.json
5070,08,35,,,,,1.0,,T2map,anat,.nii.gz,,47.63343620300293,raw,sub-08/ses-35/anat/sub-08_ses-35_run-01_T2map.nii.gz
5071,08,35,,,,,2.0,,T2map,anat,.json,,0.004128456115722656,raw,sub-08/ses-35/anat/sub-08_ses-35_run-02_T2map.json
5072,08,35,,,,,2.0,,T2map,anat,.nii.gz,,48.762502670288086,raw,sub-08/ses-35/anat/sub-08_ses-35_run-02_T2map.nii.gz
5073,08,35,,,,,,,TB1map,fmap,.json,,0.0022001266479492188,raw,sub-08/ses-35/fmap/sub-08_ses-35_TB1map.json
5074,08,35,,,,,,,TB1map,fmap,.nii.gz,,0.2552204132080078,raw,sub-08/ses-35/fmap/sub-08_ses-35_TB1map.nii.gz
5075,08,36,,,,ap,,,epi,fmap,.nii.gz,,1.8913860321044922,raw,sub-08/ses-36/fmap/sub-08_ses-36_dir-ap_epi.nii.gz
5076,08,36,,,,pa,,,epi,fmap,.nii.gz,,1.8811817169189453,raw,sub-08/ses-36/fmap/sub-08_ses-36_dir-pa_epi.nii.gz
5077,08,36,,,EmoMem,ap,2.0,,bold,func,.nii.gz,,961.4666175842285,raw,sub-08/ses-36/func/sub-08_ses-36_task-EmoMem_dir-ap_run-02_bold.nii.gz
5078,08,36,,,EmoMem,ap,2.0,,events,func,.tsv,,0.0023899078369140625,raw,sub-08/ses-36/func/sub-08_ses-36_task-EmoMem_dir-ap_run-02_events.tsv
5079,08,36,,,EmoMem,ap,2.0,,sbref,func,.nii.gz,,3.179594039916992,raw,sub-08/ses-36/func/sub-08_ses-36_task-EmoMem_dir-ap_run-02_sbref.nii.gz
5080,08,36,,,EmoMem,pa,1.0,,bold,func,.nii.gz,,957.9951782226562,raw,sub-08/ses-36/func/sub-08_ses-36_task-EmoMem_dir-pa_run-01_bold.nii.gz
5081,08,36,,,EmoMem,pa,1.0,,events,func,.tsv,,0.0023860931396484375,raw,sub-08/ses-36/func/sub-08_ses-36_task-EmoMem_dir-pa_run-01_events.tsv
5082,08,36,,,EmoMem,pa,1.0,,sbref,func,.nii.gz,,3.1708850860595703,raw,sub-08/ses-36/func/sub-08_ses-36_task-EmoMem_dir-pa_run-01_sbref.nii.gz
5083,08,36,,,EmoReco,ap,2.0,,bold,func,.nii.gz,,623.4163703918457,raw,sub-08/ses-36/func/sub-08_ses-36_task-EmoReco_dir-ap_run-02_bold.nii.gz
5084,08,36,,,EmoReco,ap,2.0,,events,func,.tsv,,0.0027761459350585938,raw,sub-08/ses-36/func/sub-08_ses-36_task-EmoReco_dir-ap_run-02_events.tsv
5085,08,36,,,EmoReco,ap,2.0,,sbref,func,.nii.gz,,3.183274269104004,raw,sub-08/ses-36/func/sub-08_ses-36_task-EmoReco_dir-ap_run-02_sbref.nii.gz
5086,08,36,,,EmoReco,pa,1.0,,bold,func,.nii.gz,,620.7840442657471,raw,sub-08/ses-36/func/sub-08_ses-36_task-EmoReco_dir-pa_run-01_bold.nii.gz
5087,08,36,,,EmoReco,pa,1.0,,events,func,.tsv,,0.0027761459350585938,raw,sub-08/ses-36/func/sub-08_ses-36_task-EmoReco_dir-pa_run-01_events.tsv
5088,08,36,,,EmoReco,pa,1.0,,sbref,func,.nii.gz,,3.1737470626831055,raw,sub-08/ses-36/func/sub-08_ses-36_task-EmoReco_dir-pa_run-01_sbref.nii.gz
5089,08,36,,,StopNogo,ap,2.0,,bold,func,.nii.gz,,965.4026117324829,raw,sub-08/ses-36/func/sub-08_ses-36_task-StopNogo_dir-ap_run-02_bold.nii.gz
5090,08,36,,,StopNogo,ap,2.0,,events,func,.tsv,,0.004459381103515625,raw,sub-08/ses-36/func/sub-08_ses-36_task-StopNogo_dir-ap_run-02_events.tsv
5091,08,36,,,StopNogo,ap,2.0,,sbref,func,.nii.gz,,3.1835594177246094,raw,sub-08/ses-36/func/sub-08_ses-36_task-StopNogo_dir-ap_run-02_sbref.nii.gz
5092,08,36,,,StopNogo,pa,1.0,,bold,func,.nii.gz,,962.4571723937988,raw,sub-08/ses-36/func/sub-08_ses-36_task-StopNogo_dir-pa_run-01_bold.nii.gz
5093,08,36,,,StopNogo,pa,1.0,,events,func,.tsv,,0.0044574737548828125,raw,sub-08/ses-36/func/sub-08_ses-36_task-StopNogo_dir-pa_run-01_events.tsv
5094,08,36,,,StopNogo,pa,1.0,,sbref,func,.nii.gz,,3.175015449523926,raw,sub-08/ses-36/func/sub-08_ses-36_task-StopNogo_dir-pa_run-01_sbref.nii.gz
5095,08,37,,,,ap,,,epi,fmap,.nii.gz,,1.899190902709961,raw,sub-08/ses-37/fmap/sub-08_ses-37_dir-ap_epi.nii.gz
5096,08,37,,,,pa,,,epi,fmap,.nii.gz,,1.8890399932861328,raw,sub-08/ses-37/fmap/sub-08_ses-37_dir-pa_epi.nii.gz
5097,08,37,,,Catell,ap,2.0,,bold,func,.nii.gz,,423.53407764434814,raw,sub-08/ses-37/func/sub-08_ses-37_task-Catell_dir-ap_run-02_bold.nii.gz
5098,08,37,,,Catell,ap,2.0,,events,func,.tsv,,0.0028028488159179688,raw,sub-08/ses-37/func/sub-08_ses-37_task-Catell_dir-ap_run-02_events.tsv
5099,08,37,,,Catell,ap,2.0,,sbref,func,.nii.gz,,3.1924219131469727,raw,sub-08/ses-37/func/sub-08_ses-37_task-Catell_dir-ap_run-02_sbref.nii.gz
5100,08,37,,,Catell,pa,1.0,,bold,func,.nii.gz,,421.9314441680908,raw,sub-08/ses-37/func/sub-08_ses-37_task-Catell_dir-pa_run-01_bold.nii.gz
5101,08,37,,,Catell,pa,1.0,,events,func,.tsv,,0.0027818679809570312,raw,sub-08/ses-37/func/sub-08_ses-37_task-Catell_dir-pa_run-01_events.tsv
5102,08,37,,,Catell,pa,1.0,,sbref,func,.nii.gz,,3.1779327392578125,raw,sub-08/ses-37/func/sub-08_ses-37_task-Catell_dir-pa_run-01_sbref.nii.gz
5103,08,37,,,FingerTapping,ap,2.0,,bold,func,.nii.gz,,517.2409982681274,raw,sub-08/ses-37/func/sub-08_ses-37_task-FingerTapping_dir-ap_run-02_bold.nii.gz
5104,08,37,,,FingerTapping,ap,2.0,,events,func,.tsv,,0.0022592544555664062,raw,sub-08/ses-37/func/sub-08_ses-37_task-FingerTapping_dir-ap_run-02_events.tsv
5105,08,37,,,FingerTapping,ap,2.0,,sbref,func,.nii.gz,,3.188157081604004,raw,sub-08/ses-37/func/sub-08_ses-37_task-FingerTapping_dir-ap_run-02_sbref.nii.gz
5106,08,37,,,FingerTapping,pa,1.0,,bold,func,.nii.gz,,516.5081853866577,raw,sub-08/ses-37/func/sub-08_ses-37_task-FingerTapping_dir-pa_run-01_bold.nii.gz
5107,08,37,,,FingerTapping,pa,1.0,,events,func,.tsv,,0.0022821426391601562,raw,sub-08/ses-37/func/sub-08_ses-37_task-FingerTapping_dir-pa_run-01_events.tsv
5108,08,37,,,FingerTapping,pa,1.0,,sbref,func,.nii.gz,,3.1838254928588867,raw,sub-08/ses-37/func/sub-08_ses-37_task-FingerTapping_dir-pa_run-01_sbref.nii.gz
5109,08,37,,,VSTMC,ap,3.0,,bold,func,.nii.gz,,797.7708606719971,raw,sub-08/ses-37/func/sub-08_ses-37_task-VSTMC_dir-ap_run-03_bold.nii.gz
5110,08,37,,,VSTMC,ap,3.0,,events,func,.tsv,,0.0011110305786132812,raw,sub-08/ses-37/func/sub-08_ses-37_task-VSTMC_dir-ap_run-03_events.tsv
5111,08,37,,,VSTMC,ap,3.0,,sbref,func,.nii.gz,,3.1933279037475586,raw,sub-08/ses-37/func/sub-08_ses-37_task-VSTMC_dir-ap_run-03_sbref.nii.gz
5112,08,37,,,VSTMC,ap,4.0,,bold,func,.nii.gz,,799.0384683609009,raw,sub-08/ses-37/func/sub-08_ses-37_task-VSTMC_dir-ap_run-04_bold.nii.gz
5113,08,37,,,VSTMC,ap,4.0,,events,func,.tsv,,0.0011110305786132812,raw,sub-08/ses-37/func/sub-08_ses-37_task-VSTMC_dir-ap_run-04_events.tsv
5114,08,37,,,VSTMC,ap,4.0,,sbref,func,.nii.gz,,3.1947507858276367,raw,sub-08/ses-37/func/sub-08_ses-37_task-VSTMC_dir-ap_run-04_sbref.nii.gz
5115,08,37,,,VSTMC,pa,1.0,,bold,func,.nii.gz,,794.7927932739258,raw,sub-08/ses-37/func/sub-08_ses-37_task-VSTMC_dir-pa_run-01_bold.nii.gz
5116,08,37,,,VSTMC,pa,1.0,,events,func,.tsv,,0.0011110305786132812,raw,sub-08/ses-37/func/sub-08_ses-37_task-VSTMC_dir-pa_run-01_events.tsv
5117,08,37,,,VSTMC,pa,1.0,,sbref,func,.nii.gz,,3.181365966796875,raw,sub-08/ses-37/func/sub-08_ses-37_task-VSTMC_dir-pa_run-01_sbref.nii.gz
5118,08,37,,,VSTMC,pa,2.0,,bold,func,.nii.gz,,794.6118125915527,raw,sub-08/ses-37/func/sub-08_ses-37_task-VSTMC_dir-pa_run-02_bold.nii.gz
5119,08,37,,,VSTMC,pa,2.0,,events,func,.tsv,,0.0011110305786132812,raw,sub-08/ses-37/func/sub-08_ses-37_task-VSTMC_dir-pa_run-02_events.tsv
5120,08,37,,,VSTMC,pa,2.0,,sbref,func,.nii.gz,,3.1806488037109375,raw,sub-08/ses-37/func/sub-08_ses-37_task-VSTMC_dir-pa_run-02_sbref.nii.gz
5121,08,38,,,,ap,,,epi,fmap,.nii.gz,,1.9023246765136719,raw,sub-08/ses-38/fmap/sub-08_ses-38_dir-ap_epi.nii.gz
5122,08,38,,,,pa,,,epi,fmap,.nii.gz,,1.8943920135498047,raw,sub-08/ses-38/fmap/sub-08_ses-38_dir-pa_epi.nii.gz
5123,08,38,,,BreathHolding,ap,,,bold,func,.nii.gz,,574.6380643844604,raw,sub-08/ses-38/func/sub-08_ses-38_task-BreathHolding_dir-ap_bold.nii.gz
5124,08,38,,,BreathHolding,ap,,,events,func,.tsv,,0.0006618499755859375,raw,sub-08/ses-38/func/sub-08_ses-38_task-BreathHolding_dir-ap_events.tsv
5125,08,38,,,BreathHolding,ap,,,sbref,func,.nii.gz,,3.203545570373535,raw,sub-08/ses-38/func/sub-08_ses-38_task-BreathHolding_dir-ap_sbref.nii.gz
5126,08,38,,,BreathHolding,pa,,,bold,func,.nii.gz,,572.7638454437256,raw,sub-08/ses-38/func/sub-08_ses-38_task-BreathHolding_dir-pa_bold.nii.gz
5127,08,38,,,BreathHolding,pa,,,events,func,.tsv,,0.000659942626953125,raw,sub-08/ses-38/func/sub-08_ses-38_task-BreathHolding_dir-pa_events.tsv
5128,08,38,,,BreathHolding,pa,,,sbref,func,.nii.gz,,3.1956119537353516,raw,sub-08/ses-38/func/sub-08_ses-38_task-BreathHolding_dir-pa_sbref.nii.gz
5129,08,38,,,Checkerboard,ap,,,bold,func,.nii.gz,,599.843677520752,raw,sub-08/ses-38/func/sub-08_ses-38_task-Checkerboard_dir-ap_bold.nii.gz
5130,08,38,,,Checkerboard,ap,,,events,func,.tsv,,0.0005769729614257812,raw,sub-08/ses-38/func/sub-08_ses-38_task-Checkerboard_dir-ap_events.tsv
5131,08,38,,,Checkerboard,ap,,,sbref,func,.nii.gz,,3.207564353942871,raw,sub-08/ses-38/func/sub-08_ses-38_task-Checkerboard_dir-ap_sbref.nii.gz
5132,08,38,,,Checkerboard,pa,,,bold,func,.nii.gz,,598.3834362030029,raw,sub-08/ses-38/func/sub-08_ses-38_task-Checkerboard_dir-pa_bold.nii.gz
5133,08,38,,,Checkerboard,pa,,,events,func,.tsv,,0.000576019287109375,raw,sub-08/ses-38/func/sub-08_ses-38_task-Checkerboard_dir-pa_events.tsv
5134,08,38,,,Checkerboard,pa,,,sbref,func,.nii.gz,,3.200296401977539,raw,sub-08/ses-38/func/sub-08_ses-38_task-Checkerboard_dir-pa_sbref.nii.gz
5135,08,38,,,FingerTap,ap,,,bold,func,.nii.gz,,821.3998355865479,raw,sub-08/ses-38/func/sub-08_ses-38_task-FingerTap_dir-ap_bold.nii.gz
5136,08,38,,,FingerTap,ap,,,events,func,.tsv,,0.00017833709716796875,raw,sub-08/ses-38/func/sub-08_ses-38_task-FingerTap_dir-ap_events.tsv
5137,08,38,,,FingerTap,ap,,,sbref,func,.nii.gz,,3.210604667663574,raw,sub-08/ses-38/func/sub-08_ses-38_task-FingerTap_dir-ap_sbref.nii.gz
5138,08,38,,,FingerTap,pa,,,bold,func,.nii.gz,,881.8828639984131,raw,sub-08/ses-38/func/sub-08_ses-38_task-FingerTap_dir-pa_bold.nii.gz
5139,08,38,,,FingerTap,pa,,,events,func,.tsv,,0.00017833709716796875,raw,sub-08/ses-38/func/sub-08_ses-38_task-FingerTap_dir-pa_events.tsv
5140,08,38,,,FingerTap,pa,,,sbref,func,.nii.gz,,3.19905948638916,raw,sub-08/ses-38/func/sub-08_ses-38_task-FingerTap_dir-pa_sbref.nii.gz
5141,08,38,,,ItemRecognition,ap,,,bold,func,.nii.gz,,702.3106393814087,raw,sub-08/ses-38/func/sub-08_ses-38_task-ItemRecognition_dir-ap_bold.nii.gz
5142,08,38,,,ItemRecognition,ap,,,events,func,.tsv,,0.0030584335327148438,raw,sub-08/ses-38/func/sub-08_ses-38_task-ItemRecognition_dir-ap_events.tsv
5143,08,38,,,ItemRecognition,ap,,,sbref,func,.nii.gz,,3.2102413177490234,raw,sub-08/ses-38/func/sub-08_ses-38_task-ItemRecognition_dir-ap_sbref.nii.gz
