,subject,session,desc,hemi,task,direction,run,space,suffix,datatype,extension,contrast,megabytes,dataset,path
35,01,00,,,ArchiSocial,ffx,,MNI305,video,,.nii.gz,false_belief_video,2.9048566818237305,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-false_belief_video.nii.gz
36,01,00,,,ArchiSocial,ffx,,MNI305,audio,,.json,mechanistic_audio,0.000545501708984375,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-mechanistic_audio.json
37,01,00,,,ArchiSocial,ffx,,MNI305,audio,,.nii.gz,mechanistic_audio,2.8975343704223633,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-mechanistic_audio.nii.gz
38,01,00,,,ArchiSocial,ffx,,MNI305,video,,.json,mechanistic_video,0.0005397796630859375,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-mechanistic_video.json
39,01,00,,,ArchiSocial,ffx,,MNI305,video,,.nii.gz,mechanistic_video,2.9016971588134766,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-mechanistic_video.nii.gz
40,01,00,,,ArchiSocial,ffx,,MNI305,sound,,.json,non_speech_sound,0.00049591064453125,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-non_speech_sound.json
41,01,00,,,ArchiSocial,ffx,,MNI305,sound,,.nii.gz,non_speech_sound,2.8955821990966797,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-non_speech_sound.nii.gz
42,01,00,,,ArchiSocial,ffx,,MNI305,speech,,.json,speech-non_speech,0.0004930496215820312,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-speech-non_speech.json
43,01,00,,,ArchiSocial,ffx,,MNI305,speech,,.nii.gz,speech-non_speech,2.8910512924194336,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-speech-non_speech.nii.gz
44,01,00,,,ArchiSocial,ffx,,MNI305,sound,,.json,speech_sound,0.0004901885986328125,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-speech_sound.json
45,01,00,,,ArchiSocial,ffx,,MNI305,sound,,.nii.gz,speech_sound,2.896214485168457,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-speech_sound.nii.gz
46,01,00,,,ArchiSocial,ffx,,MNI305,,,.json,triangle_mental-random,0.0005216598510742188,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-triangle_mental-random.json
47,01,00,,,ArchiSocial,ffx,,MNI305,,,.nii.gz,triangle_mental-random,2.896193504333496,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-triangle_mental-random.nii.gz
48,01,00,,,ArchiSocial,ffx,,MNI305,mental,,.json,triangle_mental,0.0005254745483398438,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-triangle_mental.json
49,01,00,,,ArchiSocial,ffx,,MNI305,mental,,.nii.gz,triangle_mental,2.901627540588379,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-triangle_mental.nii.gz
50,01,00,,,ArchiSocial,ffx,,MNI305,random,,.json,triangle_random,0.0004787445068359375,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-triangle_random.json
51,01,00,,,ArchiSocial,ffx,,MNI305,random,,.nii.gz,triangle_random,2.8970584869384766,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-triangle_random.nii.gz
52,01,00,,,ArchiSocial,pa,,MNI305,,,.json,false_belief-mechanistic,0.0005273818969726562,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-false_belief-mechanistic.json
53,01,00,,,ArchiSocial,pa,,MNI305,,,.nii.gz,false_belief-mechanistic,2.8939132690429688,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-false_belief-mechanistic.nii.gz
54,01,00,,,ArchiSocial,pa,,MNI305,audio,,.json,false_belief-mechanistic_audio,0.0005178451538085938,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-false_belief-mechanistic_audio.json
55,01,00,,,ArchiSocial,pa,,MNI305,audio,,.nii.gz,false_belief-mechanistic_audio,2.8946361541748047,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-false_belief-mechanistic_audio.nii.gz
56,01,00,,,ArchiSocial,pa,,MNI305,video,,.json,false_belief-mechanistic_video,0.0005178451538085938,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-false_belief-mechanistic_video.json
57,01,00,,,ArchiSocial,pa,,MNI305,video,,.nii.gz,false_belief-mechanistic_video,2.892597198486328,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-false_belief-mechanistic_video.nii.gz
58,01,00,,,ArchiSocial,pa,,MNI305,audio,,.json,false_belief_audio,0.0005636215209960938,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-false_belief_audio.json
59,01,00,,,ArchiSocial,pa,,MNI305,audio,,.nii.gz,false_belief_audio,2.8971071243286133,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-false_belief_audio.nii.gz
60,01,00,,,ArchiSocial,pa,,MNI305,video,,.json,false_belief_video,0.000560760498046875,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-false_belief_video.json
61,01,00,,,ArchiSocial,pa,,MNI305,video,,.nii.gz,false_belief_video,2.903484344482422,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-false_belief_video.nii.gz
62,01,00,,,ArchiSocial,pa,,MNI305,audio,,.json,mechanistic_audio,0.0005445480346679688,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-pa_space-MNI305_ZMap-mechanistic_audio.json
