,subject,session,desc,hemi,task,direction,run,space,suffix,datatype,extension,contrast,megabytes,dataset,path
891,04,25,confounds,,SelectiveStopSignal,pa,,,timeseries,func,.tsv,,0.024384498596191406,preprocessed,sub-04/ses-25/func/sub-04_ses-25_task-SelectiveStopSignal_dir-pa_desc-confounds_timeseries.tsv
892,04,25,,,SelectiveStopSignal,pa,,,events,func,.tsv,,0.007014274597167969,preprocessed,sub-04/ses-25/func/sub-04_ses-25_task-SelectiveStopSignal_dir-pa_events.tsv
893,04,25,preproc,,SelectiveStopSignal,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1497.0257787704468,preprocessed,sub-04/ses-25/func/sub-04_ses-25_task-SelectiveStopSignal_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
894,04,25,confounds,,Stroop,ap,,,timeseries,func,.tsv,,0.008053779602050781,preprocessed,sub-04/ses-25/func/sub-04_ses-25_task-Stroop_dir-ap_desc-confounds_timeseries.tsv
895,04,25,,,Stroop,ap,,,events,func,.tsv,,0.0023183822631835938,preprocessed,sub-04/ses-25/func/sub-04_ses-25_task-Stroop_dir-ap_events.tsv
896,04,25,preproc,,Stroop,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,478.14513874053955,preprocessed,sub-04/ses-25/func/sub-04_ses-25_task-Stroop_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
897,04,25,confounds,,Stroop,pa,,,timeseries,func,.tsv,,0.008152008056640625,preprocessed,sub-04/ses-25/func/sub-04_ses-25_task-Stroop_dir-pa_desc-confounds_timeseries.tsv
898,04,25,,,Stroop,pa,,,events,func,.tsv,,0.0023193359375,preprocessed,sub-04/ses-25/func/sub-04_ses-25_task-Stroop_dir-pa_events.tsv
899,04,25,preproc,,Stroop,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,477.72574043273926,preprocessed,sub-04/ses-25/func/sub-04_ses-25_task-Stroop_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
900,04,26,confounds,,ColumbiaCards,ap,,,timeseries,func,.tsv,,0.017442703247070312,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-ColumbiaCards_dir-ap_desc-confounds_timeseries.tsv
901,04,26,,,ColumbiaCards,ap,,,events,func,.tsv,,0.011852264404296875,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-ColumbiaCards_dir-ap_events.tsv
902,04,26,preproc,,ColumbiaCards,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1109.0733127593994,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-ColumbiaCards_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
903,04,26,confounds,,ColumbiaCards,pa,,,timeseries,func,.tsv,,0.017648696899414062,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-ColumbiaCards_dir-pa_desc-confounds_timeseries.tsv
904,04,26,,,ColumbiaCards,pa,,,events,func,.tsv,,0.009552001953125,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-ColumbiaCards_dir-pa_events.tsv
905,04,26,preproc,,ColumbiaCards,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1108.8471155166626,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-ColumbiaCards_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
906,04,26,confounds,,DotPatterns,ap,,,timeseries,func,.tsv,,0.028329849243164062,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-DotPatterns_dir-ap_desc-confounds_timeseries.tsv
907,04,26,,,DotPatterns,ap,,,events,func,.tsv,,0.010163307189941406,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-DotPatterns_dir-ap_events.tsv
908,04,26,preproc,,DotPatterns,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1206.89457321167,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-DotPatterns_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
909,04,26,confounds,,DotPatterns,pa,,,timeseries,func,.tsv,,0.027507781982421875,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-DotPatterns_dir-pa_desc-confounds_timeseries.tsv
910,04,26,,,DotPatterns,pa,,,events,func,.tsv,,0.010270118713378906,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-DotPatterns_dir-pa_events.tsv
911,04,26,preproc,,DotPatterns,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1205.6580123901367,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-DotPatterns_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
912,04,26,confounds,,WardAndAllport,ap,,,timeseries,func,.tsv,,0.018401145935058594,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-WardAndAllport_dir-ap_desc-confounds_timeseries.tsv
913,04,26,,,WardAndAllport,ap,,,events,func,.tsv,,0.014922142028808594,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-WardAndAllport_dir-ap_events.tsv
914,04,26,preproc,,WardAndAllport,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1109.1000032424927,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-WardAndAllport_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
915,04,26,confounds,,WardAndAllport,pa,,,timeseries,func,.tsv,,0.01816272735595703,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-WardAndAllport_dir-pa_desc-confounds_timeseries.tsv
916,04,26,,,WardAndAllport,pa,,,events,func,.tsv,,0.01502227783203125,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-WardAndAllport_dir-pa_events.tsv
917,04,26,preproc,,WardAndAllport,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1109.0616931915283,preprocessed,sub-04/ses-26/func/sub-04_ses-26_task-WardAndAllport_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
918,05,00,preproc,,,,,MNI152NLin2009cAsym,T1w,anat,.nii.gz,,15.516136169433594,preprocessed,sub-05/ses-00/anat/sub-05_ses-00_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz
919,05,00,,,,,,MNI152NLin2009cAsym,probseg,anat,.nii.gz,,16.929065704345703,preprocessed,sub-05/ses-00/anat/sub-05_ses-00_space-MNI152NLin2009cAsym_label-GM_probseg.nii.gz
920,05,00,,,,,,MNI152NLin2009cAsym,probseg,anat,.nii.gz,,17.05714702606201,preprocessed,sub-05/ses-00/anat/sub-05_ses-00_space-MNI152NLin2009cAsym_label-WM_probseg.nii.gz
921,05,00,confounds,,ArchiSpatial,ap,,,timeseries,func,.tsv,,0.02037811279296875,preprocessed,sub-05/ses-00/func/sub-05_ses-00_task-ArchiSpatial_dir-ap_desc-confounds_timeseries.tsv
922,05,00,,,ArchiSpatial,ap,,,events,func,.tsv,,0.0009889602661132812,preprocessed,sub-05/ses-00/func/sub-05_ses-00_task-ArchiSpatial_dir-ap_events.tsv
923,05,00,preproc,,ArchiSpatial,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1236.8625736236572,preprocessed,sub-05/ses-00/func/sub-05_ses-00_task-ArchiSpatial_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
924,05,00,confounds,,ArchiSpatial,pa,,,timeseries,func,.tsv,,0.02019023895263672,preprocessed,sub-05/ses-00/func/sub-05_ses-00_task-ArchiSpatial_dir-pa_desc-confounds_timeseries.tsv
925,05,00,,,ArchiSpatial,pa,,,events,func,.tsv,,0.0009889602661132812,preprocessed,sub-05/ses-00/func/sub-05_ses-00_task-ArchiSpatial_dir-pa_events.tsv
926,05,00,preproc,,ArchiSpatial,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1236.9847803115845,preprocessed,sub-05/ses-00/func/sub-05_ses-00_task-ArchiSpatial_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
927,05,00,confounds,,ArchiStandard,ap,,,timeseries,func,.tsv,,0.011972427368164062,preprocessed,sub-05/ses-00/func/sub-05_ses-00_task-ArchiStandard_dir-ap_desc-confounds_timeseries.tsv
928,05,00,,,ArchiStandard,ap,,,events,func,.tsv,,0.0019903182983398438,preprocessed,sub-05/ses-00/func/sub-05_ses-00_task-ArchiStandard_dir-ap_events.tsv
929,05,00,preproc,,ArchiStandard,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,736.4642658233643,preprocessed,sub-05/ses-00/func/sub-05_ses-00_task-ArchiStandard_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
930,05,00,confounds,,ArchiStandard,pa,,,timeseries,func,.tsv,,0.01197052001953125,preprocessed,sub-05/ses-00/func/sub-05_ses-00_task-ArchiStandard_dir-pa_desc-confounds_timeseries.tsv
931,05,00,,,ArchiStandard,pa,,,events,func,.tsv,,0.0019903182983398438,preprocessed,sub-05/ses-00/func/sub-05_ses-00_task-ArchiStandard_dir-pa_events.tsv
932,05,00,preproc,,ArchiStandard,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,736.4927139282227,preprocessed,sub-05/ses-00/func/sub-05_ses-00_task-ArchiStandard_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
933,05,01,confounds,,HcpEmotion,ap,,,timeseries,func,.tsv,,0.010397911071777344,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpEmotion_dir-ap_desc-confounds_timeseries.tsv
934,05,01,,,HcpEmotion,ap,,,events,func,.tsv,,0.00139617919921875,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpEmotion_dir-ap_events.tsv
935,05,01,preproc,,HcpEmotion,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,640.6894178390503,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpEmotion_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
936,05,01,confounds,,HcpEmotion,pa,,,timeseries,func,.tsv,,0.012674331665039062,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpEmotion_dir-pa_desc-confounds_timeseries.tsv
937,05,01,,,HcpEmotion,pa,,,events,func,.tsv,,0.0014009475708007812,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpEmotion_dir-pa_events.tsv
938,05,01,preproc,,HcpEmotion,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,755.8192529678345,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpEmotion_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
939,05,01,confounds,,HcpGambling,ap,,,timeseries,func,.tsv,,0.014187812805175781,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpGambling_dir-ap_desc-confounds_timeseries.tsv
940,05,01,,,HcpGambling,ap,,,events,func,.tsv,,0.00145721435546875,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpGambling_dir-ap_events.tsv
941,05,01,preproc,,HcpGambling,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,866.571888923645,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpGambling_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
942,05,01,confounds,,HcpGambling,pa,,,timeseries,func,.tsv,,0.014899253845214844,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpGambling_dir-pa_desc-confounds_timeseries.tsv
943,05,01,,,HcpGambling,pa,,,events,func,.tsv,,0.0014581680297851562,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpGambling_dir-pa_events.tsv
944,05,01,preproc,,HcpGambling,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,866.3610105514526,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpGambling_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
945,05,01,confounds,,HcpLanguage,ap,,,timeseries,func,.tsv,,0.016839981079101562,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpLanguage_dir-ap_desc-confounds_timeseries.tsv
946,05,01,,,HcpLanguage,ap,,,events,func,.tsv,,0.000423431396484375,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpLanguage_dir-ap_events.tsv
947,05,01,preproc,,HcpLanguage,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1009.4641809463501,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpLanguage_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
948,05,01,confounds,,HcpLanguage,pa,,,timeseries,func,.tsv,,0.016977310180664062,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpLanguage_dir-pa_desc-confounds_timeseries.tsv
949,05,01,,,HcpLanguage,pa,,,events,func,.tsv,,0.00048351287841796875,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpLanguage_dir-pa_events.tsv
950,05,01,preproc,,HcpLanguage,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1009.2589826583862,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpLanguage_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
951,05,01,confounds,,HcpMotor,ap,,,timeseries,func,.tsv,,0.014217376708984375,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpMotor_dir-ap_desc-confounds_timeseries.tsv
952,05,01,,,HcpMotor,ap,,,events,func,.tsv,,0.005218505859375,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpMotor_dir-ap_events.tsv
953,05,01,preproc,,HcpMotor,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,852.6948852539062,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpMotor_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
954,05,01,confounds,,HcpMotor,pa,,,timeseries,func,.tsv,,0.014436721801757812,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpMotor_dir-pa_desc-confounds_timeseries.tsv
955,05,01,,,HcpMotor,pa,,,events,func,.tsv,,0.005227088928222656,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpMotor_dir-pa_events.tsv
956,05,01,preproc,,HcpMotor,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,852.5671463012695,preprocessed,sub-05/ses-01/func/sub-05_ses-01_task-HcpMotor_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
957,05,02,confounds,,HcpRelational,ap,,,timeseries,func,.tsv,,0.024514198303222656,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpRelational_dir-ap_desc-confounds_timeseries.tsv
958,05,02,,,HcpRelational,ap,,,events,func,.tsv,,0.0012884140014648438,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpRelational_dir-ap_events.tsv
959,05,02,preproc,,HcpRelational,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1449.9587726593018,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpRelational_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
960,05,02,confounds,,HcpRelational,pa,,,timeseries,func,.tsv,,0.02409839630126953,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpRelational_dir-pa_desc-confounds_timeseries.tsv
961,05,02,,,HcpRelational,pa,,,events,func,.tsv,,0.0012845993041992188,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpRelational_dir-pa_events.tsv
962,05,02,preproc,,HcpRelational,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1449.8596839904785,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpRelational_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
963,05,02,confounds,,HcpSocial,ap,,,timeseries,func,.tsv,,0.015295028686523438,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpSocial_dir-ap_desc-confounds_timeseries.tsv
964,05,02,,,HcpSocial,ap,,,events,func,.tsv,,0.000240325927734375,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpSocial_dir-ap_events.tsv
965,05,02,preproc,,HcpSocial,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,913.8010091781616,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpSocial_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
966,05,02,confounds,,HcpSocial,pa,,,timeseries,func,.tsv,,0.015003204345703125,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpSocial_dir-pa_desc-confounds_timeseries.tsv
967,05,02,,,HcpSocial,pa,,,events,func,.tsv,,0.00023555755615234375,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpSocial_dir-pa_events.tsv
968,05,02,preproc,,HcpSocial,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,913.6450681686401,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpSocial_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
969,05,02,confounds,,HcpWm,ap,,,timeseries,func,.tsv,,0.02325725555419922,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpWm_dir-ap_desc-confounds_timeseries.tsv
970,05,02,,,HcpWm,ap,,,events,func,.tsv,,0.004021644592285156,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpWm_dir-ap_events.tsv
971,05,02,preproc,,HcpWm,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1412.6817235946655,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpWm_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
972,05,02,confounds,,HcpWm,pa,,,timeseries,func,.tsv,,0.023664474487304688,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpWm_dir-pa_desc-confounds_timeseries.tsv
973,05,02,,,HcpWm,pa,,,events,func,.tsv,,0.004015922546386719,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpWm_dir-pa_events.tsv
974,05,02,preproc,,HcpWm,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1412.3263206481934,preprocessed,sub-05/ses-02/func/sub-05_ses-02_task-HcpWm_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
975,05,03,confounds,,RSVPLanguage,ap,3.0,,timeseries,func,.tsv,,0.024725914001464844,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-ap_run-03_desc-confounds_timeseries.tsv
976,05,03,,,RSVPLanguage,ap,3.0,,events,func,.tsv,,0.0030040740966796875,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-ap_run-03_events.tsv
977,05,03,preproc,,RSVPLanguage,ap,3.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1467.5834894180298,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-ap_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
978,05,03,confounds,,RSVPLanguage,ap,4.0,,timeseries,func,.tsv,,0.024183273315429688,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-ap_run-04_desc-confounds_timeseries.tsv
979,05,03,,,RSVPLanguage,ap,4.0,,events,func,.tsv,,0.0030145645141601562,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-ap_run-04_events.tsv
980,05,03,preproc,,RSVPLanguage,ap,4.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1467.605969429016,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-ap_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
981,05,03,confounds,,RSVPLanguage,ap,5.0,,timeseries,func,.tsv,,0.02455425262451172,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-ap_run-05_desc-confounds_timeseries.tsv
982,05,03,,,RSVPLanguage,ap,5.0,,events,func,.tsv,,0.0030145645141601562,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-ap_run-05_events.tsv
983,05,03,preproc,,RSVPLanguage,ap,5.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1467.545142173767,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-ap_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
984,05,03,confounds,,RSVPLanguage,pa,0.0,,timeseries,func,.tsv,,0.023138999938964844,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-pa_run-00_desc-confounds_timeseries.tsv
985,05,03,,,RSVPLanguage,pa,0.0,,events,func,.tsv,,0.0030221939086914062,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-pa_run-00_events.tsv
986,05,03,preproc,,RSVPLanguage,pa,0.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1467.474069595337,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-pa_run-00_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
987,05,03,confounds,,RSVPLanguage,pa,1.0,,timeseries,func,.tsv,,0.0238189697265625,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-pa_run-01_desc-confounds_timeseries.tsv
988,05,03,,,RSVPLanguage,pa,1.0,,events,func,.tsv,,0.0030183792114257812,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-pa_run-01_events.tsv
989,05,03,preproc,,RSVPLanguage,pa,1.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1467.6370000839233,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-pa_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
990,05,03,confounds,,RSVPLanguage,pa,2.0,,timeseries,func,.tsv,,0.024400711059570312,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-pa_run-02_desc-confounds_timeseries.tsv
991,05,03,,,RSVPLanguage,pa,2.0,,events,func,.tsv,,0.0030155181884765625,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-pa_run-02_events.tsv
992,05,03,preproc,,RSVPLanguage,pa,2.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1467.6728706359863,preprocessed,sub-05/ses-03/func/sub-05_ses-03_task-RSVPLanguage_dir-pa_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
993,05,04,confounds,,ArchiEmotional,ap,,,timeseries,func,.tsv,,0.016857147216796875,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiEmotional_dir-ap_desc-confounds_timeseries.tsv
994,05,04,,,ArchiEmotional,ap,,,events,func,.tsv,,0.0012378692626953125,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiEmotional_dir-ap_events.tsv
995,05,04,preproc,,ArchiEmotional,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1038.8337182998657,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiEmotional_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
996,05,04,confounds,,ArchiEmotional,pa,,,timeseries,func,.tsv,,0.016295433044433594,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiEmotional_dir-pa_desc-confounds_timeseries.tsv
997,05,04,,,ArchiEmotional,pa,,,events,func,.tsv,,0.0012378692626953125,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiEmotional_dir-pa_events.tsv
998,05,04,preproc,,ArchiEmotional,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1038.1398677825928,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiEmotional_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
999,05,04,confounds,,ArchiSocial,ap,,,timeseries,func,.tsv,,0.019948959350585938,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiSocial_dir-ap_desc-confounds_timeseries.tsv
1000,05,04,,,ArchiSocial,ap,,,events,func,.tsv,,0.0024232864379882812,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiSocial_dir-ap_events.tsv
1001,05,04,preproc,,ArchiSocial,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1237.0205154418945,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiSocial_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
1002,05,04,confounds,,ArchiSocial,pa,,,timeseries,func,.tsv,,0.02043914794921875,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiSocial_dir-pa_desc-confounds_timeseries.tsv
1003,05,04,,,ArchiSocial,pa,,,events,func,.tsv,,0.0024232864379882812,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiSocial_dir-pa_events.tsv
1004,05,04,preproc,,ArchiSocial,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1236.2165088653564,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiSocial_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
1005,05,04,confounds,,ArchiSpatial,ap,,,timeseries,func,.tsv,,0.019138336181640625,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiSpatial_dir-ap_desc-confounds_timeseries.tsv
1006,05,04,,,ArchiSpatial,ap,,,events,func,.tsv,,0.0009889602661132812,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiSpatial_dir-ap_events.tsv
1007,05,04,preproc,,ArchiSpatial,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1189.83394241333,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiSpatial_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
1008,05,04,confounds,,ArchiSpatial,pa,,,timeseries,func,.tsv,,0.019506454467773438,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiSpatial_dir-pa_desc-confounds_timeseries.tsv
1009,05,04,,,ArchiSpatial,pa,,,events,func,.tsv,,0.0009889602661132812,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiSpatial_dir-pa_events.tsv
1010,05,04,preproc,,ArchiSpatial,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1189.0081396102905,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiSpatial_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
1011,05,04,confounds,,ArchiStandard,ap,,,timeseries,func,.tsv,,0.011908531188964844,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiStandard_dir-ap_desc-confounds_timeseries.tsv
1012,05,04,,,ArchiStandard,ap,,,events,func,.tsv,,0.0019903182983398438,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiStandard_dir-ap_events.tsv
1013,05,04,preproc,,ArchiStandard,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,736.5844659805298,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiStandard_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
1014,05,04,confounds,,ArchiStandard,pa,,,timeseries,func,.tsv,,0.011929512023925781,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiStandard_dir-pa_desc-confounds_timeseries.tsv
1015,05,04,,,ArchiStandard,pa,,,events,func,.tsv,,0.0019903182983398438,preprocessed,sub-05/ses-04/func/sub-05_ses-04_task-ArchiStandard_dir-pa_events.tsv
